State,Municipality,Institute,Offered_places,Applications_First_Entry_Male,Applications_First_Entry_Female,Applications_First_Entry_Total,First_Entry_Male,First_Entry_Female,First_Entry_Total,Enrollment_Male,Enrollment_women,Enrollment_Total,All_Graduate_Male,All_Graduate_Female,All_Graduate,Graduate_with_Diploma_Male,Graduate_with_Diploma_Female,Graduate_with_Diploma_Total,Count,period,modality
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,788.0,736.0,438.0,1174.0,295.0,365.0,660.0,1151.0,1473.0,2624.0,134.0,225.0,359.0,139.0,170.0,309.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,1378.0,711.0,733.0,1444.0,682.0,656.0,1338.0,2797.0,2920.0,5717.0,440.0,621.0,1061.0,277.0,336.0,613.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,769.0,384.0,345.0,729.0,384.0,345.0,729.0,1261.0,1314.0,2575.0,185.0,182.0,367.0,169.0,151.0,320.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,280.0,168.0,220.0,388.0,102.0,131.0,233.0,233.0,432.0,665.0,33.0,67.0,100.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,53.0,28.0,14.0,42.0,22.0,11.0,33.0,53.0,43.0,96.0,20.0,13.0,33.0,5.0,1.0,6.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,330.0,395.0,82.0,477.0,227.0,31.0,258.0,798.0,139.0,937.0,107.0,33.0,140.0,56.0,19.0,75.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,468.0,511.0,108.0,619.0,329.0,73.0,402.0,1285.0,276.0,1561.0,128.0,24.0,152.0,107.0,19.0,126.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,1312.0,582.0,702.0,1284.0,567.0,691.0,1258.0,3020.0,4016.0,7036.0,560.0,679.0,1239.0,344.0,360.0,704.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,400.0,223.0,200.0,423.0,192.0,170.0,362.0,724.0,626.0,1350.0,109.0,83.0,192.0,83.0,43.0,126.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,429.0,212.0,491.0,703.0,130.0,285.0,415.0,558.0,1229.0,1787.0,83.0,194.0,277.0,69.0,127.0,196.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,500.0,111.0,345.0,456.0,111.0,345.0,456.0,397.0,1298.0,1695.0,59.0,255.0,314.0,66.0,238.0,304.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,270.0,23.0,295.0,318.0,21.0,237.0,258.0,85.0,1021.0,1106.0,10.0,222.0,232.0,9.0,178.0,187.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD PEDAGÓGICA DEL ESTADO DE SINALOA,240.0,19.0,166.0,185.0,19.0,166.0,185.0,38.0,314.0,352.0,0.0,0.0,0.0,0.0,2.0,2.0,1,2019-2020,public-onsite
SINALOA,CULIACÁN,UNIVERSIDAD TECNOLÓGICA DE CULIACÁN,409.0,306.0,78.0,384.0,270.0,68.0,338.0,461.0,141.0,602.0,233.0,80.0,313.0,138.0,56.0,194.0,1,2019-2020,public-onsite
SINALOA,EL FUERTE,ESCUELA NORMAL EXPERIMENTAL DE EL FUERTE PROF. MIGUEL CASTILLO CRUZ,180.0,90.0,150.0,240.0,43.0,132.0,175.0,76.0,292.0,368.0,23.0,83.0,106.0,23.0,83.0,106.0,1,2019-2020,public-onsite
SINALOA,EL FUERTE,UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,186.0,60.0,130.0,190.0,53.0,113.0,166.0,144.0,237.0,381.0,25.0,37.0,62.0,15.0,45.0,60.0,1,2019-2020,public-onsite
SINALOA,EL FUERTE,UNIVERSIDAD AUTÓNOMA INDÍGENA DE MÉXICO,764.0,338.0,431.0,769.0,270.0,341.0,611.0,627.0,903.0,1530.0,111.0,111.0,222.0,43.0,81.0,124.0,1,2019-2020,public-onsite
SINALOA,ELOTA,UNIVERSIDAD POLITÉCNICA DEL MAR Y LA SIERRA,330.0,111.0,109.0,220.0,111.0,109.0,220.0,294.0,308.0,602.0,57.0,65.0,122.0,57.0,65.0,122.0,1,2019-2020,public-onsite
SINALOA,ESCUINAPA,UNIVERSIDAD TECNOLÓGICA DE ESCUINAPA,286.0,177.0,124.0,301.0,177.0,124.0,301.0,538.0,473.0,1011.0,170.0,91.0,261.0,170.0,91.0,261.0,1,2019-2020,public-onsite
SINALOA,GUASAVE,INSTITUTO POLITÉCNICO NACIONAL,17.0,7.0,0.0,7.0,7.0,2.0,9.0,39.0,31.0,70.0,16.0,24.0,40.0,15.0,23.0,38.0,1,2019-2020,public-onsite
SINALOA,GUASAVE,INSTITUTO TECNOLÓGICO SUPERIOR DE GUASAVE,440.0,358.0,112.0,470.0,283.0,96.0,379.0,1146.0,473.0,1619.0,146.0,63.0,209.0,147.0,65.0,212.0,1,2019-2020,public-onsite
SINALOA,GUASAVE,UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,1358.0,696.0,780.0,1476.0,647.0,711.0,1358.0,1734.0,2153.0,3887.0,183.0,234.0,417.0,141.0,216.0,357.0,1,2019-2020,public-onsite
SINALOA,GUASAVE,UNIVERSIDAD AUTÓNOMA DE SINALOA,210.0,118.0,55.0,173.0,118.0,55.0,173.0,445.0,231.0,676.0,92.0,61.0,153.0,37.0,39.0,76.0,1,2019-2020,public-onsite
SINALOA,GUASAVE,UNIVERSIDAD AUTÓNOMA DE SINALOA,385.0,205.0,190.0,395.0,158.0,152.0,310.0,474.0,591.0,1065.0,124.0,194.0,318.0,57.0,111.0,168.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,CENTRO MUNICIPAL DE ARTE DE MAZATLÁN,40.0,22.0,18.0,40.0,22.0,18.0,40.0,53.0,45.0,98.0,17.0,5.0,22.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,ESCUELA NÁUTICA MERCANTE CAPITÁN DE ALTURA ANTONIO GOMEZ MAQUEO,120.0,156.0,20.0,176.0,102.0,9.0,111.0,356.0,37.0,393.0,221.0,7.0,228.0,52.0,2.0,54.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,INSTITUTO TECNOLÓGICO DE MAZATLÁN,459.0,357.0,102.0,459.0,301.0,88.0,389.0,1240.0,458.0,1698.0,125.0,59.0,184.0,139.0,74.0,213.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,621.0,337.0,460.0,797.0,291.0,379.0,670.0,666.0,1113.0,1779.0,54.0,118.0,172.0,23.0,67.0,90.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,60.0,19.0,54.0,73.0,15.0,32.0,47.0,56.0,105.0,161.0,20.0,29.0,49.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,150.0,49.0,116.0,165.0,44.0,94.0,138.0,143.0,457.0,600.0,16.0,74.0,90.0,11.0,68.0,79.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,150.0,85.0,31.0,116.0,79.0,26.0,105.0,236.0,55.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,68.0,37.0,31.0,68.0,37.0,31.0,68.0,178.0,299.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,215.0,148.0,125.0,273.0,104.0,111.0,215.0,398.0,392.0,790.0,36.0,30.0,66.0,40.0,31.0,71.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,1026.0,478.0,490.0,968.0,478.0,490.0,968.0,1710.0,1982.0,3692.0,3.0,2.0,5.0,43.0,55.0,98.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,440.0,260.0,233.0,493.0,219.0,206.0,425.0,818.0,858.0,1676.0,125.0,124.0,249.0,159.0,165.0,324.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,264.0,256.0,77.0,333.0,186.0,61.0,247.0,646.0,204.0,850.0,98.0,33.0,131.0,109.0,21.0,130.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,120.0,49.0,115.0,164.0,36.0,83.0,119.0,117.0,261.0,378.0,19.0,45.0,64.0,10.0,41.0,51.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,450.0,178.0,488.0,666.0,116.0,298.0,414.0,353.0,1078.0,1431.0,65.0,242.0,307.0,44.0,144.0,188.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,160.0,17.0,119.0,136.0,17.0,119.0,136.0,40.0,415.0,455.0,8.0,119.0,127.0,2.0,102.0,104.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,251.0,192.0,92.0,284.0,144.0,60.0,204.0,521.0,233.0,754.0,82.0,36.0,118.0,44.0,27.0,71.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,440.0,172.0,212.0,384.0,163.0,198.0,361.0,499.0,665.0,1164.0,63.0,137.0,200.0,66.0,122.0,188.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,120.0,159.0,35.0,194.0,68.0,19.0,87.0,252.0,72.0,324.0,59.0,11.0,70.0,38.0,9.0,47.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD AUTÓNOMA DE SINALOA,200.0,101.0,126.0,227.0,85.0,116.0,201.0,198.0,317.0,515.0,38.0,47.0,85.0,22.0,25.0,47.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD PEDAGÓGICA DEL ESTADO DE SINALOA,300.0,44.0,231.0,275.0,19.0,126.0,145.0,27.0,204.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MAZATLÁN,UNIVERSIDAD POLITÉCNICA DE SINALOA,946.0,706.0,532.0,1238.0,531.0,358.0,889.0,2204.0,1481.0,3685.0,343.0,268.0,611.0,5.0,7.0,12.0,1,2019-2020,public-onsite
SINALOA,MOCORITO,UNIVERSIDAD AUTÓNOMA DE SINALOA,39.0,25.0,27.0,52.0,17.0,21.0,38.0,72.0,93.0,165.0,14.0,20.0,34.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SINALOA,MOCORITO,UNIVERSIDAD AUTÓNOMA DE SINALOA,45.0,19.0,26.0,45.0,19.0,26.0,45.0,113.0,81.0,194.0,25.0,10.0,35.0,4.0,7.0,11.0,1,2019-2020,public-onsite
SINALOA,NAVOLATO,UNIVERSIDAD AUTÓNOMA DE SINALOA,140.0,70.0,77.0,147.0,51.0,59.0,110.0,186.0,228.0,414.0,32.0,49.0,81.0,4.0,6.0,10.0,1,2019-2020,public-onsite
SINALOA,NAVOLATO,UNIVERSIDAD AUTÓNOMA DE SINALOA,80.0,44.0,36.0,80.0,44.0,36.0,80.0,170.0,156.0,326.0,15.0,24.0,39.0,3.0,6.0,9.0,1,2019-2020,public-onsite
SINALOA,NAVOLATO,UNIVERSIDAD AUTÓNOMA DE SINALOA,150.0,48.0,28.0,76.0,37.0,25.0,62.0,194.0,111.0,305.0,39.0,17.0,56.0,6.0,7.0,13.0,1,2019-2020,public-onsite
SINALOA,ROSARIO,UNIVERSIDAD AUTÓNOMA DE SINALOA,54.0,17.0,17.0,34.0,17.0,16.0,33.0,84.0,91.0,175.0,19.0,28.0,47.0,14.0,19.0,33.0,1,2019-2020,public-onsite
SINALOA,SALVADOR ALVARADO,UNIVERSIDAD AUTÓNOMA DE OCCIDENTE,469.0,227.0,294.0,521.0,196.0,257.0,453.0,459.0,743.0,1202.0,48.0,138.0,186.0,17.0,86.0,103.0,1,2019-2020,public-onsite
SINALOA,SALVADOR ALVARADO,UNIVERSIDAD AUTÓNOMA DE SINALOA,320.0,182.0,146.0,328.0,129.0,105.0,234.0,568.0,506.0,1074.0,117.0,127.0,244.0,58.0,92.0,150.0,1,2019-2020,public-onsite
SINALOA,SINALOA,INSTITUTO TECNOLÓGICO DE SINALOA DE LEYVA,115.0,58.0,23.0,81.0,43.0,14.0,57.0,219.0,106.0,325.0,55.0,17.0,72.0,44.0,15.0,59.0,1,2019-2020,public-onsite
SINALOA,SINALOA,UNIVERSIDAD AUTÓNOMA DE SINALOA,77.0,52.0,56.0,108.0,43.0,34.0,77.0,175.0,155.0,330.0,20.0,33.0,53.0,12.0,24.0,36.0,1,2019-2020,public-onsite
SONORA,AGUA PRIETA,INSTITUTO TECNOLÓGICO DE AGUA PRIETA,585.0,310.0,214.0,524.0,267.0,180.0,447.0,817.0,578.0,1395.0,70.0,86.0,156.0,62.0,76.0,138.0,1,2019-2020,public-onsite
SONORA,ALAMOS,INSTITUTO TECNOLÓGICO SUPERIOR DE CAJEME,78.0,46.0,50.0,96.0,38.0,40.0,78.0,124.0,124.0,248.0,8.0,16.0,24.0,16.0,8.0,24.0,1,2019-2020,public-onsite
SONORA,BENITO JUÁREZ,UNIVERSIDAD ESTATAL DE SONORA,265.0,161.0,329.0,490.0,71.0,111.0,182.0,237.0,373.0,610.0,48.0,33.0,81.0,27.0,25.0,52.0,1,2019-2020,public-onsite
SONORA,BÁCUM,INSTITUTO TECNOLÓGICO DEL VALLE DEL YAQUI,575.0,308.0,192.0,500.0,253.0,165.0,418.0,728.0,452.0,1180.0,93.0,66.0,159.0,148.0,139.0,287.0,1,2019-2020,public-onsite
SONORA,CABORCA,UNIVERSIDAD DE SONORA,80.0,55.0,87.0,142.0,35.0,46.0,81.0,112.0,158.0,270.0,4.0,8.0,12.0,5.0,10.0,15.0,1,2019-2020,public-onsite
SONORA,CABORCA,UNIVERSIDAD DE SONORA,120.0,185.0,87.0,272.0,96.0,43.0,139.0,257.0,100.0,357.0,25.0,10.0,35.0,30.0,13.0,43.0,1,2019-2020,public-onsite
SONORA,CABORCA,UNIVERSIDAD DE SONORA,200.0,101.0,199.0,300.0,61.0,113.0,174.0,197.0,426.0,623.0,27.0,51.0,78.0,20.0,48.0,68.0,1,2019-2020,public-onsite
SONORA,CABORCA,UNIVERSIDAD DE SONORA,160.0,161.0,242.0,403.0,57.0,96.0,153.0,229.0,333.0,562.0,29.0,47.0,76.0,33.0,51.0,84.0,1,2019-2020,public-onsite
SONORA,CAJEME,ESCUELA NORMAL ESTATAL DE ESPECIALIZACIÓN,180.0,12.0,117.0,129.0,4.0,42.0,46.0,8.0,183.0,191.0,12.0,137.0,149.0,12.0,136.0,148.0,1,2019-2020,public-onsite
SONORA,CAJEME,ESCUELA NORMAL SUPERIOR,90.0,41.0,113.0,154.0,29.0,42.0,71.0,47.0,108.0,155.0,11.0,20.0,31.0,10.0,20.0,30.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,296.0,181.0,146.0,327.0,151.0,109.0,260.0,671.0,375.0,1046.0,62.0,60.0,122.0,62.0,55.0,117.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,273.0,46.0,271.0,317.0,36.0,184.0,220.0,114.0,625.0,739.0,11.0,93.0,104.0,12.0,77.0,89.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,411.0,62.0,232.0,294.0,38.0,151.0,189.0,192.0,576.0,768.0,23.0,85.0,108.0,29.0,81.0,110.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,302.0,171.0,85.0,256.0,129.0,68.0,197.0,531.0,263.0,794.0,22.0,11.0,33.0,28.0,18.0,46.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,288.0,136.0,195.0,331.0,106.0,134.0,240.0,376.0,490.0,866.0,76.0,104.0,180.0,72.0,92.0,164.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,392.0,218.0,254.0,472.0,163.0,177.0,340.0,847.0,658.0,1505.0,52.0,32.0,84.0,64.0,32.0,96.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,462.0,212.0,300.0,512.0,161.0,205.0,366.0,557.0,742.0,1299.0,62.0,116.0,178.0,58.0,106.0,164.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,277.0,133.0,186.0,319.0,97.0,130.0,227.0,379.0,444.0,823.0,41.0,43.0,84.0,44.0,37.0,81.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,370.0,190.0,206.0,396.0,148.0,154.0,302.0,553.0,660.0,1213.0,49.0,92.0,141.0,57.0,108.0,165.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,506.0,482.0,77.0,559.0,366.0,42.0,408.0,1342.0,141.0,1483.0,95.0,2.0,97.0,98.0,10.0,108.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,286.0,233.0,72.0,305.0,174.0,51.0,225.0,750.0,186.0,936.0,78.0,17.0,95.0,84.0,15.0,99.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,420.0,215.0,120.0,335.0,173.0,90.0,263.0,801.0,358.0,1159.0,88.0,47.0,135.0,96.0,37.0,133.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO DE SONORA,4.0,1.0,4.0,5.0,1.0,3.0,4.0,4.0,5.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,1,2019-2020,public-onsite
SONORA,CAJEME,INSTITUTO TECNOLÓGICO SUPERIOR DE CAJEME,726.0,531.0,464.0,995.0,374.0,344.0,718.0,1502.0,1157.0,2659.0,213.0,172.0,385.0,237.0,201.0,438.0,1,2019-2020,public-onsite
SONORA,CAJEME,UNIVERSIDAD DE SONORA,400.0,655.0,1418.0,2073.0,149.0,328.0,477.0,465.0,960.0,1425.0,57.0,65.0,122.0,37.0,59.0,96.0,1,2019-2020,public-onsite
SONORA,CAJEME,UNIVERSIDAD TECNOLÓGICA DEL SUR DE SONORA,737.0,509.0,183.0,692.0,436.0,144.0,580.0,1003.0,409.0,1412.0,340.0,109.0,449.0,340.0,109.0,449.0,1,2019-2020,public-onsite
SONORA,CANANEA,INSTITUTO TECNOLÓGICO SUPERIOR DE CANANEA,330.0,204.0,141.0,345.0,204.0,141.0,345.0,628.0,482.0,1110.0,81.0,59.0,140.0,46.0,36.0,82.0,1,2019-2020,public-onsite
SONORA,EMPALME,INSTITUTO TECNOLÓGICO DE SONORA,190.0,90.0,111.0,201.0,81.0,87.0,168.0,240.0,235.0,475.0,13.0,24.0,37.0,31.0,32.0,63.0,1,2019-2020,public-onsite
SONORA,ETCHOJOA,ESCUELA NORMAL RURAL PLUTARCO ELÍAS CALLES,107.0,202.0,335.0,537.0,46.0,61.0,107.0,165.0,166.0,331.0,65.0,57.0,122.0,65.0,57.0,122.0,1,2019-2020,public-onsite
SONORA,ETCHOJOA,UNIVERSIDAD TECNOLÓGICA DE ETCHOJOA,572.0,324.0,248.0,572.0,241.0,171.0,412.0,399.0,252.0,651.0,125.0,82.0,207.0,74.0,43.0,117.0,1,2019-2020,public-onsite
SONORA,GUAYMAS,INSTITUTO TECNOLÓGICO DE GUAYMAS,275.0,156.0,119.0,275.0,140.0,101.0,241.0,429.0,316.0,745.0,36.0,45.0,81.0,28.0,27.0,55.0,1,2019-2020,public-onsite
SONORA,GUAYMAS,INSTITUTO TECNOLÓGICO DE SONORA,807.0,425.0,450.0,875.0,351.0,350.0,701.0,1037.0,917.0,1954.0,109.0,116.0,225.0,55.0,69.0,124.0,1,2019-2020,public-onsite
SONORA,GUAYMAS,INSTITUTO TECNOLÓGICO SUPERIOR DE CAJEME,53.0,31.0,35.0,66.0,29.0,24.0,53.0,109.0,93.0,202.0,5.0,13.0,18.0,6.0,8.0,14.0,1,2019-2020,public-onsite
SONORA,GUAYMAS,UNIVERSIDAD TECNOLÓGICA DE GUAYMAS,200.0,207.0,84.0,291.0,143.0,50.0,193.0,326.0,161.0,487.0,89.0,55.0,144.0,89.0,55.0,144.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,"CENTRO DE INVESTIGACIÓN EN ALIMENTACIÓN Y DESARROLLO, A.C.",97.0,4.0,12.0,16.0,39.0,58.0,97.0,150.0,217.0,367.0,58.0,85.0,143.0,43.0,63.0,106.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,EL COLEGIO DE SONORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,ESCUELA NORMAL SUPERIOR,79.0,27.0,52.0,79.0,27.0,52.0,79.0,47.0,121.0,168.0,11.0,34.0,45.0,8.0,29.0,37.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,INSTITUTO TECNOLÓGICO DE HERMOSILLO,1467.0,2329.0,1064.0,3393.0,1008.0,459.0,1467.0,3692.0,1705.0,5397.0,603.0,285.0,888.0,315.0,150.0,465.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,PROF. EMILIO MIRAMONTES NÁJERA,36.0,26.0,10.0,36.0,26.0,10.0,36.0,77.0,49.0,126.0,30.0,11.0,41.0,28.0,11.0,39.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,PROF. MANUEL DE JESÚS BUSTAMANTE MUNGARRO,240.0,50.0,399.0,449.0,18.0,205.0,223.0,53.0,647.0,700.0,10.0,117.0,127.0,10.0,116.0,126.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,U P N UNIDAD 26 A HERMOSILLO,444.0,38.0,321.0,359.0,38.0,302.0,340.0,83.0,756.0,839.0,15.0,138.0,153.0,15.0,126.0,141.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,22.0,15.0,7.0,22.0,15.0,7.0,22.0,51.0,42.0,93.0,20.0,31.0,51.0,9.0,8.0,17.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,332.0,594.0,774.0,1368.0,137.0,227.0,364.0,583.0,967.0,1550.0,49.0,94.0,143.0,38.0,86.0,124.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,120.0,234.0,101.0,335.0,113.0,49.0,162.0,326.0,142.0,468.0,26.0,13.0,39.0,48.0,13.0,61.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,240.0,360.0,1190.0,1550.0,53.0,201.0,254.0,188.0,673.0,861.0,41.0,115.0,156.0,37.0,136.0,173.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,13.0,5.0,8.0,13.0,5.0,8.0,13.0,20.0,22.0,42.0,6.0,10.0,16.0,7.0,13.0,20.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,31.0,18.0,13.0,31.0,18.0,13.0,31.0,42.0,38.0,80.0,11.0,11.0,22.0,12.0,12.0,24.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,280.0,1036.0,2272.0,3308.0,104.0,178.0,282.0,382.0,711.0,1093.0,63.0,104.0,167.0,57.0,66.0,123.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,280.0,818.0,928.0,1746.0,146.0,186.0,332.0,408.0,434.0,842.0,26.0,13.0,39.0,15.0,11.0,26.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,90.0,112.0,197.0,309.0,40.0,66.0,106.0,175.0,272.0,447.0,18.0,29.0,47.0,10.0,28.0,38.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,797.0,1112.0,1463.0,2575.0,375.0,573.0,948.0,1336.0,1923.0,3259.0,80.0,195.0,275.0,104.0,210.0,314.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,468.0,655.0,1398.0,2053.0,207.0,373.0,580.0,701.0,1369.0,2070.0,74.0,179.0,253.0,68.0,172.0,240.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,640.0,513.0,759.0,1272.0,277.0,376.0,653.0,1200.0,1497.0,2697.0,138.0,173.0,311.0,184.0,192.0,376.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,288.0,820.0,838.0,1658.0,194.0,201.0,395.0,613.0,659.0,1272.0,54.0,84.0,138.0,50.0,61.0,111.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,92.0,195.0,124.0,319.0,91.0,51.0,142.0,255.0,113.0,368.0,6.0,2.0,8.0,15.0,14.0,29.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,89.0,154.0,88.0,242.0,88.0,55.0,143.0,340.0,185.0,525.0,31.0,21.0,52.0,21.0,17.0,38.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,80.0,107.0,97.0,204.0,39.0,43.0,82.0,89.0,84.0,173.0,5.0,2.0,7.0,6.0,8.0,14.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,336.0,1238.0,461.0,1699.0,285.0,118.0,403.0,1292.0,447.0,1739.0,167.0,68.0,235.0,173.0,68.0,241.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,478.0,1702.0,539.0,2241.0,417.0,185.0,602.0,1615.0,648.0,2263.0,164.0,70.0,234.0,174.0,84.0,258.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,255.0,734.0,450.0,1184.0,201.0,123.0,324.0,633.0,433.0,1066.0,54.0,47.0,101.0,54.0,39.0,93.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,104.0,214.0,283.0,497.0,48.0,85.0,133.0,149.0,256.0,405.0,19.0,19.0,38.0,21.0,21.0,42.0,1,2019-2020,public-onsite
